venta_id,cliente_id,producto_id,categoria,cantidad,precio_unitario,subtotal,descuento,total,metodo_pago,fecha_venta
VEN-0026328,CLI-006038,PROD-00067,Ropa,1,4674.03,4674.03,503.47,4170.56,tarjeta,2026-05-13 15:48:15.943415
VEN-0026329,CLI-000423,PROD-00158,Ropa,2,1876.51,3753.02,225.55,3527.47,yape,2026-05-13 15:52:09.173612
VEN-0026330,CLI-003130,PROD-00419,Deportes,4,3015.41,12061.64,1748.06,10313.58,yape,2026-05-13 15:47:09.622970
VEN-0026331,CLI-005703,PROD-00127,Tecnologia,3,299.6,898.8,104.0,794.8,plin,2026-05-13 15:52:34.450349
VEN-0026332,CLI-006381,PROD-00302,Deportes,1,2830.6,2830.6,195.21,2635.39,efectivo,2026-05-13 15:50:38.778044
VEN-0026333,CLI-007204,PROD-00281,Tecnologia,5,2419.4,12097.0,823.51,11273.49,yape,2026-05-13 15:47:50.449910
VEN-0026334,CLI-004587,PROD-00212,Hogar,2,1683.39,3366.78,492.64,2874.14,yape,2026-05-13 15:51:58.010785
VEN-0026335,CLI-006462,PROD-00117,Deportes,5,2142.1,10710.5,151.41,10559.09,tarjeta,2026-05-13 15:52:48.419129
VEN-0026336,CLI-007069,PROD-00417,Electronica,1,2735.83,2735.83,408.88,2326.95,plin,2026-05-13 15:50:15.690531
VEN-0026337,CLI-005683,PROD-00291,Ropa,1,2451.09,2451.09,257.31,2193.78,yape,2026-05-13 15:52:36.172415
VEN-0026338,CLI-004072,PROD-00141,Tecnologia,5,465.45,2327.25,267.45,2059.8,yape,2026-05-13 15:50:11.373001
VEN-0026339,CLI-005719,PROD-00178,Ropa,3,1527.19,4581.57,568.71,4012.86,yape,2026-05-13 15:47:48.016475
VEN-0026340,CLI-000420,PROD-00086,Hogar,2,1331.95,2663.9,191.94,2471.96,efectivo,2026-05-13 15:51:13.275744
VEN-0026341,CLI-001058,PROD-00473,Ropa,2,31.11,62.22,3.11,59.11,tarjeta,2026-05-13 15:48:35.498724
VEN-0026342,CLI-006111,PROD-00321,Ropa,5,1220.36,6101.8,643.11,5458.69,plin,2026-05-13 15:48:21.112681
VEN-0026343,CLI-003207,PROD-00129,Electronica,3,645.9,1937.7,185.46,1752.24,plin,2026-05-13 15:50:21.810176
VEN-0026344,CLI-002627,PROD-00051,Tecnologia,5,2742.02,13710.1,1545.43,12164.67,efectivo,2026-05-13 15:48:41.061674
VEN-0026345,CLI-009444,PROD-00495,Deportes,5,2628.84,13144.2,1236.54,11907.66,tarjeta,2026-05-13 15:46:50.737387
VEN-0026346,CLI-001491,PROD-00187,Tecnologia,3,1738.69,5216.07,511.86,4704.21,tarjeta,2026-05-13 15:51:55.643747
VEN-0026347,CLI-004914,PROD-00429,Hogar,2,2227.94,4455.88,410.8,4045.08,tarjeta,2026-05-13 15:48:44.544926
VEN-0026348,CLI-005457,PROD-00495,Deportes,2,2628.84,5257.68,170.38,5087.3,yape,2026-05-13 15:50:26.233081
VEN-0026349,CLI-003375,PROD-00048,Electronica,3,989.04,2967.12,135.05,2832.07,efectivo,2026-05-13 15:50:23.869109
VEN-0026350,CLI-001990,PROD-00203,Ropa,1,2880.45,2880.45,402.04,2478.41,tarjeta,2026-05-13 15:51:46.062789
VEN-0026351,CLI-009325,PROD-00491,Deportes,1,4110.22,4110.22,419.47,3690.75,tarjeta,2026-05-13 15:50:01.668802
VEN-0026352,CLI-008579,PROD-00034,Deportes,5,2176.67,10883.35,633.61,10249.74,tarjeta,2026-05-13 15:47:28.484689
VEN-0026353,CLI-008634,PROD-00140,Ropa,1,710.51,710.51,24.83,685.68,efectivo,2026-05-13 15:50:21.633874
VEN-0026354,CLI-001554,PROD-00103,Electronica,1,3800.38,3800.38,414.12,3386.26,efectivo,2026-05-13 15:48:58.346377
VEN-0026355,CLI-001861,PROD-00288,Ropa,2,1449.84,2899.68,307.56,2592.12,yape,2026-05-13 15:49:53.528456
VEN-0026356,CLI-002234,PROD-00222,Hogar,4,1663.32,6653.28,563.7,6089.58,tarjeta,2026-05-13 15:49:52.392531
VEN-0026357,CLI-003547,PROD-00063,Deportes,1,4043.82,4043.82,229.79,3814.03,plin,2026-05-13 15:52:38.833057
VEN-0026358,CLI-001992,PROD-00323,Tecnologia,4,150.96,603.84,85.64,518.2,plin,2026-05-13 15:52:27.636666
VEN-0026359,CLI-002730,PROD-00062,Tecnologia,5,1543.9,7719.5,919.4,6800.1,plin,2026-05-13 15:49:43.406111
VEN-0026360,CLI-007022,PROD-00063,Deportes,2,4043.82,8087.64,164.12,7923.52,plin,2026-05-13 15:48:51.207481
VEN-0026361,CLI-007108,PROD-00173,Tecnologia,2,871.01,1742.02,155.77,1586.25,yape,2026-05-13 15:50:03.826773
VEN-0026362,CLI-009759,PROD-00014,Ropa,1,466.53,466.53,49.61,416.92,efectivo,2026-05-13 15:48:48.911458
VEN-0026363,CLI-009237,PROD-00238,Ropa,2,1107.11,2214.22,71.0,2143.22,tarjeta,2026-05-13 15:51:38.169630
VEN-0026364,CLI-007235,PROD-00239,Deportes,1,4317.41,4317.41,313.59,4003.82,efectivo,2026-05-13 15:47:40.927609
VEN-0026365,CLI-006121,PROD-00126,Tecnologia,2,4784.81,9569.62,1008.33,8561.29,plin,2026-05-13 15:48:55.650668
VEN-0026366,CLI-005038,PROD-00488,Deportes,4,1571.92,6287.68,127.82,6159.86,yape,2026-05-13 15:50:53.567300
VEN-0026367,CLI-005194,PROD-00344,Tecnologia,4,2926.88,11707.52,1247.78,10459.74,plin,2026-05-13 15:50:07.233717
VEN-0026368,CLI-003833,PROD-00397,Hogar,3,1515.49,4546.47,530.64,4015.83,plin,2026-05-13 15:49:29.808432
VEN-0026369,CLI-005013,PROD-00275,Hogar,2,4168.86,8337.72,1206.87,7130.85,yape,2026-05-13 15:48:46.757350
VEN-0026370,CLI-003073,PROD-00335,Tecnologia,5,3341.73,16708.65,1658.78,15049.87,plin,2026-05-13 15:47:19.194521
VEN-0026371,CLI-003579,PROD-00273,Hogar,2,2526.25,5052.5,305.34,4747.16,plin,2026-05-13 15:50:53.602234
VEN-0026372,CLI-001982,PROD-00196,Deportes,5,1080.12,5400.6,357.05,5043.55,tarjeta,2026-05-13 15:50:56.104076
VEN-0026373,CLI-009987,PROD-00219,Ropa,4,3121.67,12486.68,1803.95,10682.73,tarjeta,2026-05-13 15:52:27.510822
VEN-0026374,CLI-004433,PROD-00486,Tecnologia,4,3388.55,13554.2,895.9,12658.3,tarjeta,2026-05-13 15:47:28.304647
VEN-0026375,CLI-006008,PROD-00498,Hogar,3,2342.24,7026.72,833.7,6193.02,plin,2026-05-13 15:49:47.008702
VEN-0026376,CLI-003263,PROD-00357,Deportes,2,4355.45,8710.9,1043.37,7667.53,plin,2026-05-13 15:52:49.877359
VEN-0026377,CLI-004716,PROD-00454,Tecnologia,4,2220.02,8880.08,1119.2,7760.88,plin,2026-05-13 15:50:55.502405
VEN-0026378,CLI-005281,PROD-00122,Deportes,3,4394.52,13183.56,871.36,12312.2,plin,2026-05-13 15:49:23.063930
VEN-0026379,CLI-009079,PROD-00133,Deportes,1,1211.74,1211.74,118.35,1093.39,efectivo,2026-05-13 15:51:13.015711
VEN-0026380,CLI-002185,PROD-00087,Deportes,4,1452.6,5810.4,96.83,5713.57,tarjeta,2026-05-13 15:48:27.314115
VEN-0026381,CLI-007595,PROD-00491,Deportes,2,4110.22,8220.44,156.45,8063.99,efectivo,2026-05-13 15:49:43.970821
VEN-0026382,CLI-009266,PROD-00190,Hogar,2,858.34,1716.68,135.74,1580.94,yape,2026-05-13 15:51:41.234731
VEN-0026383,CLI-002829,PROD-00019,Tecnologia,4,2502.31,10009.24,465.42,9543.82,plin,2026-05-13 15:49:39.165119
VEN-0026384,CLI-008178,PROD-00274,Electronica,5,2125.74,10628.7,516.93,10111.77,efectivo,2026-05-13 15:47:46.691714
VEN-0026385,CLI-009728,PROD-00012,Ropa,2,4029.58,8059.16,862.58,7196.58,plin,2026-05-13 15:50:42.359350
VEN-0026386,CLI-008687,PROD-00448,Hogar,4,3713.36,14853.44,1049.15,13804.29,tarjeta,2026-05-13 15:48:52.501572
VEN-0026387,CLI-003586,PROD-00421,Electronica,2,2093.49,4186.98,572.21,3614.77,efectivo,2026-05-13 15:49:52.743237
VEN-0026388,CLI-001183,PROD-00493,Electronica,2,3985.37,7970.74,990.3,6980.44,efectivo,2026-05-13 15:49:05.022298
VEN-0026389,CLI-003636,PROD-00237,Tecnologia,3,4214.39,12643.17,1384.96,11258.21,plin,2026-05-13 15:52:43.311854
VEN-0026390,CLI-008438,PROD-00420,Tecnologia,5,4967.89,24839.45,3517.41,21322.04,plin,2026-05-13 15:47:03.580838
VEN-0026391,CLI-002879,PROD-00496,Hogar,5,1620.43,8102.15,256.85,7845.3,efectivo,2026-05-13 15:50:19.519737
VEN-0026392,CLI-004924,PROD-00263,Hogar,2,3471.05,6942.1,927.11,6014.99,tarjeta,2026-05-13 15:47:41.607966
VEN-0026393,CLI-006207,PROD-00077,Electronica,2,3248.19,6496.38,790.48,5705.9,efectivo,2026-05-13 15:48:05.448002
VEN-0026394,CLI-004339,PROD-00257,Tecnologia,4,3529.99,14119.96,1945.46,12174.5,yape,2026-05-13 15:47:08.515711
VEN-0026395,CLI-003942,PROD-00075,Electronica,5,2745.82,13729.1,1329.55,12399.55,efectivo,2026-05-13 15:51:36.423134
VEN-0026396,CLI-002385,PROD-00257,Tecnologia,3,3529.99,10589.97,875.99,9713.98,plin,2026-05-13 15:51:17.536989
VEN-0026397,CLI-001773,PROD-00454,Tecnologia,1,2220.02,2220.02,92.07,2127.95,tarjeta,2026-05-13 15:51:28.045739
VEN-0026398,CLI-006897,PROD-00048,Electronica,5,989.04,4945.2,295.63,4649.57,yape,2026-05-13 15:48:41.161292
VEN-0026399,CLI-002986,PROD-00434,Deportes,2,2499.41,4998.82,68.57,4930.25,yape,2026-05-13 15:48:54.993949
VEN-0026400,CLI-005148,PROD-00001,Electronica,2,1611.03,3222.06,142.68,3079.38,efectivo,2026-05-13 15:48:59.593314
VEN-0026401,CLI-008545,PROD-00372,Hogar,2,3044.37,6088.74,686.63,5402.11,efectivo,2026-05-13 15:52:17.027441
VEN-0026402,CLI-002434,PROD-00166,Ropa,3,2746.5,8239.5,92.76,8146.74,efectivo,2026-05-13 15:47:48.539980
VEN-0026403,CLI-007655,PROD-00107,Hogar,2,1319.07,2638.14,370.51,2267.63,yape,2026-05-13 15:50:15.116288
VEN-0026404,CLI-004206,PROD-00453,Ropa,1,1055.5,1055.5,110.13,945.37,yape,2026-05-13 15:49:32.753599
VEN-0026405,CLI-000933,PROD-00446,Ropa,4,1609.42,6437.68,327.84,6109.84,plin,2026-05-13 15:52:34.803231
VEN-0026406,CLI-000618,PROD-00414,Hogar,2,2462.84,4925.68,234.6,4691.08,efectivo,2026-05-13 15:48:42.852662
VEN-0026407,CLI-003729,PROD-00399,Deportes,2,4933.94,9867.88,563.16,9304.72,yape,2026-05-13 15:52:24.083316
VEN-0026408,CLI-006190,PROD-00319,Hogar,2,1935.91,3871.82,478.66,3393.16,tarjeta,2026-05-13 15:47:36.483489
VEN-0026409,CLI-008336,PROD-00133,Deportes,3,1211.74,3635.22,32.45,3602.77,yape,2026-05-13 15:47:15.111936
VEN-0026410,CLI-004224,PROD-00452,Deportes,2,3697.52,7395.04,693.99,6701.05,plin,2026-05-13 15:47:01.404233
VEN-0026411,CLI-006817,PROD-00213,Tecnologia,2,2084.82,4169.64,0.42,4169.22,efectivo,2026-05-13 15:51:39.856264
VEN-0026412,CLI-000896,PROD-00059,Tecnologia,5,673.46,3367.3,211.82,3155.48,plin,2026-05-13 15:48:57.425679
VEN-0026413,CLI-009741,PROD-00497,Ropa,3,174.57,523.71,38.39,485.32,plin,2026-05-13 15:48:13.374264
VEN-0026414,CLI-009093,PROD-00215,Ropa,4,78.53,314.12,11.06,303.06,efectivo,2026-05-13 15:48:31.534117
VEN-0026415,CLI-000252,PROD-00308,Electronica,3,3767.84,11303.52,1063.03,10240.49,efectivo,2026-05-13 15:50:42.383632
VEN-0026416,CLI-001267,PROD-00332,Ropa,1,441.07,441.07,34.06,407.01,efectivo,2026-05-13 15:51:21.219348
VEN-0026417,CLI-000063,PROD-00366,Hogar,5,4718.01,23590.05,1795.33,21794.72,plin,2026-05-13 15:47:26.492306
VEN-0026418,CLI-003404,PROD-00035,Ropa,2,66.2,132.4,18.44,113.96,plin,2026-05-13 15:50:03.291454
VEN-0026419,CLI-006619,PROD-00237,Tecnologia,4,4214.39,16857.56,2036.92,14820.64,tarjeta,2026-05-13 15:51:12.225653
VEN-0026420,CLI-005263,PROD-00010,Deportes,1,3403.36,3403.36,373.9,3029.46,plin,2026-05-13 15:51:11.879316
VEN-0026421,CLI-002102,PROD-00440,Hogar,1,3020.49,3020.49,399.46,2621.03,plin,2026-05-13 15:48:59.194537
VEN-0026422,CLI-001442,PROD-00311,Deportes,4,1225.2,4900.8,519.56,4381.24,yape,2026-05-13 15:47:10.349010
VEN-0026423,CLI-000753,PROD-00097,Electronica,5,3111.51,15557.55,1233.87,14323.68,yape,2026-05-13 15:47:42.204991
VEN-0026424,CLI-000326,PROD-00310,Ropa,3,3591.84,10775.52,1406.43,9369.09,yape,2026-05-13 15:47:41.632407
VEN-0026425,CLI-000637,PROD-00458,Tecnologia,1,2982.8,2982.8,204.86,2777.94,efectivo,2026-05-13 15:51:40.866870
VEN-0026426,CLI-008715,PROD-00491,Deportes,4,4110.22,16440.88,773.9,15666.98,efectivo,2026-05-13 15:49:31.799092
VEN-0026427,CLI-001607,PROD-00435,Deportes,3,1770.71,5312.13,77.34,5234.79,tarjeta,2026-05-13 15:49:35.681833
VEN-0026428,CLI-008734,PROD-00451,Ropa,5,2646.15,13230.75,508.05,12722.7,yape,2026-05-13 15:47:18.522584
VEN-0026429,CLI-003661,PROD-00354,Ropa,4,390.09,1560.36,170.74,1389.62,plin,2026-05-13 15:52:36.268732
VEN-0026430,CLI-003474,PROD-00096,Tecnologia,1,3963.18,3963.18,318.01,3645.17,tarjeta,2026-05-13 15:47:21.021298
VEN-0026431,CLI-007592,PROD-00399,Deportes,5,4933.94,24669.7,3492.29,21177.41,tarjeta,2026-05-13 15:47:15.440996
VEN-0026432,CLI-000641,PROD-00390,Hogar,1,1938.11,1938.11,241.13,1696.98,plin,2026-05-13 15:47:17.242612
VEN-0026433,CLI-008780,PROD-00045,Hogar,5,4836.99,24184.95,834.14,23350.81,tarjeta,2026-05-13 15:49:03.667306
VEN-0026434,CLI-008332,PROD-00245,Tecnologia,1,4320.23,4320.23,99.76,4220.47,plin,2026-05-13 15:52:04.830750
VEN-0026435,CLI-009418,PROD-00277,Hogar,3,1874.3,5622.9,688.45,4934.45,plin,2026-05-13 15:48:23.067502
VEN-0026436,CLI-003443,PROD-00114,Tecnologia,3,3136.12,9408.36,246.63,9161.73,tarjeta,2026-05-13 15:49:44.255017
VEN-0026437,CLI-000710,PROD-00016,Tecnologia,2,1558.81,3117.62,65.75,3051.87,efectivo,2026-05-13 15:46:59.091771
VEN-0026438,CLI-000250,PROD-00291,Ropa,2,2451.09,4902.18,15.98,4886.2,plin,2026-05-13 15:48:44.269311
VEN-0026439,CLI-001763,PROD-00323,Tecnologia,5,150.96,754.8,37.61,717.19,tarjeta,2026-05-13 15:47:47.059335
VEN-0026440,CLI-003505,PROD-00330,Hogar,2,999.28,1998.56,286.89,1711.67,efectivo,2026-05-13 15:49:56.882234
VEN-0026441,CLI-000798,PROD-00439,Ropa,5,4756.92,23784.6,2042.86,21741.74,tarjeta,2026-05-13 15:48:42.342256
VEN-0026442,CLI-001794,PROD-00134,Hogar,3,3879.04,11637.12,147.25,11489.87,yape,2026-05-13 15:49:07.091362
VEN-0026443,CLI-001033,PROD-00041,Electronica,2,4160.39,8320.78,620.65,7700.13,yape,2026-05-13 15:49:42.952891
VEN-0026444,CLI-001810,PROD-00078,Electronica,5,2270.07,11350.35,719.05,10631.3,efectivo,2026-05-13 15:51:06.340457
VEN-0026445,CLI-006965,PROD-00350,Hogar,1,874.43,874.43,120.55,753.88,efectivo,2026-05-13 15:48:54.488044
VEN-0026446,CLI-000889,PROD-00183,Ropa,2,3244.78,6489.56,862.81,5626.75,plin,2026-05-13 15:47:54.107631
VEN-0026447,CLI-008094,PROD-00333,Electronica,4,1108.39,4433.56,346.47,4087.09,yape,2026-05-13 15:51:45.035560
VEN-0026448,CLI-004240,PROD-00461,Deportes,1,3069.1,3069.1,154.71,2914.39,efectivo,2026-05-13 15:48:49.613169
VEN-0026449,CLI-000456,PROD-00481,Electronica,5,3975.31,19876.55,666.8,19209.75,tarjeta,2026-05-13 15:50:36.737521
VEN-0026450,CLI-001479,PROD-00132,Hogar,2,1792.74,3585.48,293.37,3292.11,yape,2026-05-13 15:48:20.040146
VEN-0026451,CLI-002253,PROD-00226,Tecnologia,1,2804.6,2804.6,382.11,2422.49,tarjeta,2026-05-13 15:50:37.472751
VEN-0026452,CLI-009917,PROD-00327,Hogar,2,2297.29,4594.58,205.66,4388.92,efectivo,2026-05-13 15:49:24.260203
VEN-0026453,CLI-006382,PROD-00227,Electronica,4,1368.96,5475.84,637.54,4838.3,plin,2026-05-13 15:49:51.044289
VEN-0026454,CLI-007879,PROD-00338,Hogar,3,3259.15,9777.45,1200.25,8577.2,efectivo,2026-05-13 15:51:20.056875
VEN-0026455,CLI-000032,PROD-00009,Electronica,3,2259.28,6777.84,272.56,6505.28,efectivo,2026-05-13 15:49:37.546710
VEN-0026456,CLI-003974,PROD-00186,Ropa,3,3424.0,10272.0,885.87,9386.13,plin,2026-05-13 15:48:37.369711
VEN-0026457,CLI-007575,PROD-00177,Electronica,5,4212.73,21063.65,2769.96,18293.69,tarjeta,2026-05-13 15:48:24.330539
VEN-0026458,CLI-003349,PROD-00390,Hogar,4,1938.11,7752.44,1014.83,6737.61,efectivo,2026-05-13 15:51:53.413222
VEN-0026459,CLI-001920,PROD-00070,Ropa,5,4571.51,22857.55,2002.47,20855.08,plin,2026-05-13 15:49:54.782924
VEN-0026460,CLI-005700,PROD-00150,Ropa,3,4308.84,12926.52,1397.04,11529.48,plin,2026-05-13 15:48:18.445006
VEN-0026461,CLI-001342,PROD-00332,Ropa,1,441.07,441.07,55.07,386.0,efectivo,2026-05-13 15:47:09.969873
VEN-0026462,CLI-008998,PROD-00106,Electronica,2,1469.36,2938.72,219.22,2719.5,plin,2026-05-13 15:50:05.787511
VEN-0026463,CLI-005047,PROD-00215,Ropa,2,78.53,157.06,16.7,140.36,efectivo,2026-05-13 15:51:49.612142
VEN-0026464,CLI-001867,PROD-00239,Deportes,4,4317.41,17269.64,877.11,16392.53,efectivo,2026-05-13 15:52:48.509905
VEN-0026465,CLI-006321,PROD-00157,Electronica,5,3202.8,16014.0,1018.44,14995.56,plin,2026-05-13 15:51:03.049525
VEN-0026466,CLI-005581,PROD-00473,Ropa,1,31.11,31.11,0.5,30.61,plin,2026-05-13 15:47:20.888422
VEN-0026467,CLI-005290,PROD-00178,Ropa,3,1527.19,4581.57,140.92,4440.65,yape,2026-05-13 15:47:44.876561
VEN-0026468,CLI-009731,PROD-00455,Tecnologia,3,1558.64,4675.92,671.56,4004.36,tarjeta,2026-05-13 15:51:10.586205
VEN-0026469,CLI-009379,PROD-00203,Ropa,3,2880.45,8641.35,152.7,8488.65,efectivo,2026-05-13 15:48:51.277313
VEN-0026470,CLI-003058,PROD-00039,Deportes,4,2566.11,10264.44,4.77,10259.67,yape,2026-05-13 15:47:52.676175
VEN-0026471,CLI-004670,PROD-00196,Deportes,5,1080.12,5400.6,315.7,5084.9,tarjeta,2026-05-13 15:52:34.310121
VEN-0026472,CLI-007720,PROD-00156,Tecnologia,5,3517.7,17588.5,1122.96,16465.54,yape,2026-05-13 15:51:35.124247
VEN-0026473,CLI-008104,PROD-00426,Hogar,1,4373.41,4373.41,377.79,3995.62,efectivo,2026-05-13 15:47:40.430821
VEN-0026474,CLI-006477,PROD-00256,Tecnologia,3,961.49,2884.47,138.02,2746.45,yape,2026-05-13 15:50:43.777924
VEN-0026475,CLI-000337,PROD-00192,Deportes,4,2027.29,8109.16,634.31,7474.85,yape,2026-05-13 15:48:08.069227
VEN-0026476,CLI-000154,PROD-00222,Hogar,5,1663.32,8316.6,785.18,7531.42,plin,2026-05-13 15:52:06.200590
VEN-0026477,CLI-001778,PROD-00096,Tecnologia,2,3963.18,7926.36,658.28,7268.08,efectivo,2026-05-13 15:48:27.019784
VEN-0026478,CLI-005880,PROD-00351,Tecnologia,2,1012.83,2025.66,82.3,1943.36,yape,2026-05-13 15:47:24.197464
VEN-0026479,CLI-007633,PROD-00109,Ropa,2,2084.35,4168.7,352.97,3815.73,yape,2026-05-13 15:47:16.045987
VEN-0026480,CLI-009545,PROD-00467,Ropa,1,3916.02,3916.02,304.56,3611.46,tarjeta,2026-05-13 15:47:29.066616
VEN-0026481,CLI-001787,PROD-00130,Tecnologia,1,3246.51,3246.51,181.5,3065.01,plin,2026-05-13 15:50:13.016688
VEN-0026482,CLI-001318,PROD-00399,Deportes,5,4933.94,24669.7,79.71,24589.99,plin,2026-05-13 15:49:40.557228
VEN-0026483,CLI-003931,PROD-00358,Ropa,3,895.02,2685.06,113.7,2571.36,tarjeta,2026-05-13 15:46:52.329587
VEN-0026484,CLI-009014,PROD-00256,Tecnologia,3,961.49,2884.47,332.16,2552.31,yape,2026-05-13 15:51:10.469641
VEN-0026485,CLI-006743,PROD-00342,Deportes,3,4625.47,13876.41,420.76,13455.65,plin,2026-05-13 15:51:43.766289
VEN-0026486,CLI-004708,PROD-00497,Ropa,3,174.57,523.71,37.98,485.73,tarjeta,2026-05-13 15:52:35.752133
VEN-0026487,CLI-000589,PROD-00033,Tecnologia,5,3497.65,17488.25,1600.57,15887.68,yape,2026-05-13 15:47:27.877139
VEN-0026488,CLI-009895,PROD-00337,Electronica,3,4785.71,14357.13,611.24,13745.89,yape,2026-05-13 15:52:29.028403
VEN-0026489,CLI-005865,PROD-00053,Hogar,5,621.68,3108.4,312.3,2796.1,yape,2026-05-13 15:46:56.000149
VEN-0026490,CLI-004415,PROD-00320,Tecnologia,1,2337.8,2337.8,77.32,2260.48,plin,2026-05-13 15:51:37.386458
VEN-0026491,CLI-009185,PROD-00224,Hogar,3,3533.47,10600.41,42.26,10558.15,efectivo,2026-05-13 15:52:29.375388
VEN-0026492,CLI-003637,PROD-00003,Electronica,3,4422.92,13268.76,1730.18,11538.58,tarjeta,2026-05-13 15:52:05.516264
VEN-0026493,CLI-004638,PROD-00203,Ropa,4,2880.45,11521.8,1244.56,10277.24,tarjeta,2026-05-13 15:47:53.754602
VEN-0026494,CLI-007072,PROD-00147,Tecnologia,4,4313.29,17253.16,1341.45,15911.71,plin,2026-05-13 15:51:40.334386
VEN-0026495,CLI-004075,PROD-00481,Electronica,4,3975.31,15901.24,1269.39,14631.85,plin,2026-05-13 15:52:41.020215
VEN-0026496,CLI-005489,PROD-00212,Hogar,2,1683.39,3366.78,54.92,3311.86,efectivo,2026-05-13 15:51:20.299027
VEN-0026497,CLI-008932,PROD-00273,Hogar,1,2526.25,2526.25,35.5,2490.75,efectivo,2026-05-13 15:51:33.957056
VEN-0026498,CLI-004243,PROD-00242,Electronica,2,4268.19,8536.38,908.85,7627.53,efectivo,2026-05-13 15:46:58.225142
VEN-0026499,CLI-003981,PROD-00236,Deportes,2,1009.7,2019.4,113.83,1905.57,efectivo,2026-05-13 15:50:58.706543
VEN-0026500,CLI-000250,PROD-00422,Ropa,1,4489.45,4489.45,388.21,4101.24,tarjeta,2026-05-13 15:46:56.338208
VEN-0026501,CLI-002432,PROD-00255,Deportes,2,2672.86,5345.72,511.88,4833.84,efectivo,2026-05-13 15:51:26.175571
VEN-0026502,CLI-000370,PROD-00002,Tecnologia,2,3243.05,6486.1,232.2,6253.9,tarjeta,2026-05-13 15:50:52.114438
VEN-0026503,CLI-004186,PROD-00492,Hogar,3,3926.43,11779.29,78.73,11700.56,efectivo,2026-05-13 15:50:48.316163
VEN-0026504,CLI-000241,PROD-00330,Hogar,3,999.28,2997.84,40.47,2957.37,plin,2026-05-13 15:46:50.496398
VEN-0026505,CLI-007820,PROD-00212,Hogar,2,1683.39,3366.78,59.35,3307.43,tarjeta,2026-05-13 15:47:23.782011
VEN-0026506,CLI-002467,PROD-00166,Ropa,3,2746.5,8239.5,894.07,7345.43,yape,2026-05-13 15:49:32.347578
VEN-0026507,CLI-006588,PROD-00270,Tecnologia,3,220.56,661.68,59.37,602.31,plin,2026-05-13 15:50:20.593792
VEN-0026508,CLI-004920,PROD-00266,Electronica,2,1517.23,3034.46,271.95,2762.51,efectivo,2026-05-13 15:51:09.346856
VEN-0026509,CLI-001420,PROD-00371,Electronica,1,1228.41,1228.41,103.32,1125.09,yape,2026-05-13 15:50:40.779514
VEN-0026510,CLI-003717,PROD-00378,Electronica,5,2231.51,11157.55,62.19,11095.36,tarjeta,2026-05-13 15:51:38.571494
VEN-0026511,CLI-008975,PROD-00127,Tecnologia,5,299.6,1498.0,11.95,1486.05,efectivo,2026-05-13 15:52:33.946377
VEN-0026512,CLI-006558,PROD-00304,Deportes,3,2713.1,8139.3,699.17,7440.13,yape,2026-05-13 15:51:07.919215
VEN-0026513,CLI-007712,PROD-00139,Deportes,1,2101.04,2101.04,52.03,2049.01,plin,2026-05-13 15:48:11.512968
VEN-0026514,CLI-007380,PROD-00172,Deportes,4,4697.3,18789.2,702.27,18086.93,tarjeta,2026-05-13 15:47:05.385159
VEN-0026515,CLI-009353,PROD-00396,Ropa,4,206.49,825.96,115.55,710.41,plin,2026-05-13 15:48:24.370949
VEN-0026516,CLI-006176,PROD-00225,Tecnologia,1,2096.85,2096.85,70.81,2026.04,yape,2026-05-13 15:49:29.183645
VEN-0026517,CLI-009345,PROD-00247,Tecnologia,1,2612.3,2612.3,87.83,2524.47,efectivo,2026-05-13 15:47:01.166573
VEN-0026518,CLI-007738,PROD-00328,Electronica,4,4012.65,16050.6,674.09,15376.51,efectivo,2026-05-13 15:51:46.291752
VEN-0026519,CLI-005445,PROD-00066,Electronica,5,4172.32,20861.6,1556.17,19305.43,yape,2026-05-13 15:49:26.592740
VEN-0026520,CLI-006360,PROD-00391,Ropa,1,3229.81,3229.81,263.97,2965.84,plin,2026-05-13 15:49:37.140942
VEN-0026521,CLI-005379,PROD-00310,Ropa,4,3591.84,14367.36,1300.93,13066.43,efectivo,2026-05-13 15:51:11.657551
VEN-0026522,CLI-004113,PROD-00167,Electronica,4,3691.9,14767.6,50.46,14717.14,yape,2026-05-13 15:51:08.915701
VEN-0026523,CLI-000690,PROD-00041,Electronica,3,4160.39,12481.17,31.03,12450.14,efectivo,2026-05-13 15:52:06.739464
VEN-0026524,CLI-009576,PROD-00116,Ropa,1,3046.77,3046.77,307.12,2739.65,yape,2026-05-13 15:47:19.212051
VEN-0026525,CLI-003056,PROD-00019,Tecnologia,2,2502.31,5004.62,11.67,4992.95,efectivo,2026-05-13 15:48:33.394115
VEN-0026526,CLI-001859,PROD-00422,Ropa,2,4489.45,8978.9,982.38,7996.52,plin,2026-05-13 15:52:10.901716
VEN-0026527,CLI-004635,PROD-00098,Tecnologia,5,3761.21,18806.05,1410.07,17395.98,plin,2026-05-13 15:49:05.602252
VEN-0026528,CLI-000180,PROD-00009,Electronica,4,2259.28,9037.12,308.25,8728.87,efectivo,2026-05-13 15:50:41.870726
VEN-0026529,CLI-005469,PROD-00030,Deportes,3,3378.03,10134.09,828.69,9305.4,efectivo,2026-05-13 15:50:55.683015
VEN-0026530,CLI-004113,PROD-00043,Deportes,2,3452.88,6905.76,346.6,6559.16,tarjeta,2026-05-13 15:47:35.915056
